Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD53,OUT046,596.8854
NCM31,OUT027,3003.0935
FDT16,OUT017,4756.519
FDR40,OUT035,1628.4481
DRG25,OUT017,3598.146
FDT10,OUT035,1079.4059
FDY32,OUT013,2894.7744
FDN50,OUT035,1713.6567
FDZ35,OUT019,245.4961
NCP54,OUT045,2075.4622
NCD07,OUT035,2040.61
FDS02,OUT018,3063.7854
DRN59,OUT018,468.46732
DRB24,OUT013,2517.3604
FDP37,OUT027,3466.6594
DRB01,OUT018,2689.3047
FDR47,OUT046,3022.4114
NCM31,OUT010,316.6825
NCF06,OUT027,4936.76
NCV17,OUT027,3345.0012
FDS10,OUT049,2816.2424
FDN52,OUT035,1439.6833
FDZ48,OUT013,1808.6543
FDJ48,OUT049,4013.1257
DRB13,OUT027,3677.9011
FDV59,OUT017,3690.0186
FDL32,OUT035,1811.0333
FDZ12,OUT035,2334.2803
NCR06,OUT027,1076.8862
FDP51,OUT017,1970.2098
FDY22,OUT013,2220.6423
FDZ38,OUT049,3329.4238
NCO54,OUT035,1044.2356
FDR23,OUT035,2827.5132
FDM38,OUT049,1007.6585
FDS25,OUT013,2044.2125
FDZ22,OUT013,1196.1376
FDZ20,OUT019,1163.7247
FDD45,OUT010,210.4578
FDN03,OUT049,4128.734
NCW30,OUT046,2893.7874
FDY24,OUT027,1750.2084
FDJ26,OUT019,616.5458
FDM15,OUT049,2334.547
NCW54,OUT027,1896.2526
FDA23,OUT045,1534.9565
FDA39,OUT019,149.40028
FDZ12,OUT017,2374.378
NCB42,OUT046,1816.8647
FDL16,OUT046,839.11145
FDO24,OUT019,511.68692
NCP42,OUT046,3220.6653
FDR19,OUT018,2061.7048
DRL01,OUT045,3474.8025
FDV37,OUT046,3029.6055
FDI41,OUT010,311.2323
FDF58,OUT049,1025.0359
NCF43,OUT018,1974.5289
FDN02,OUT049,3711.7642
NCP41,OUT035,1824.2842
NCY17,OUT027,1369.2252
FDL58,OUT027,6857.4595
NCA30,OUT027,5010.1387
FDE46,OUT018,1884.0002
FDY38,OUT035,4451.1816
NCH29,OUT027,2205.4807
FDO20,OUT045,3310.844
FDP44,OUT018,1431.3585
FDM02,OUT027,2353.88
FDJ14,OUT027,2364.2588
FDH04,OUT010,198.49135
DRK23,OUT046,4320.3286
NCW05,OUT046,1737.8303
FDF12,OUT049,2452.5173
FDL51,OUT019,691.6122
FDN03,OUT018,3593.4763
DRJ37,OUT049,2545.2925
FDM12,OUT019,491.674
FDA16,OUT045,3648.8862
NCB07,OUT017,3108.3394
NCI17,OUT019,258.76187
FDR51,OUT046,2471.2236
FDJ55,OUT045,3843.605
NCZ17,OUT013,802.53503
FDU25,OUT013,923.1642
NCG18,OUT045,1645.5288
DRM11,OUT017,3962.0005
FDH16,OUT035,1524.0255
FDZ04,OUT018,751.5429
NCX53,OUT035,2413.9246
FDX38,OUT027,1557.7076
FDX09,OUT046,2983.1
NCW05,OUT018,1675.9303
NCS41,OUT017,3157.1885
FDI26,OUT046,2751.1729
NCZ41,OUT027,3194.289
NCK06,OUT046,2102.285
FDX23,OUT027,2301.1252
NCA42,OUT046,2630.0642
FDC20,OUT049,830.38
DRC49,OUT018,2117.725
FDX01,OUT013,1838.8693
FDC08,OUT045,3532.8464
FDC02,OUT017,6135.442
FDK10,OUT045,2749.913
DRC24,OUT013,2440.2588
FDW16,OUT019,204.25665
NCU06,OUT018,3149.4375
DRA59,OUT045,3154.9216
FDR24,OUT019,218.84456
DRL35,OUT018,437.44012
FDA49,OUT013,1328.5933
NCC55,OUT046,658.4152
DRD24,OUT019,350.37094
NCE55,OUT049,2910.1577
FDT33,OUT045,2769.4954
NCT53,OUT013,2478.963
FDS26,OUT046,4124.404
FDL22,OUT018,1319.8582
FDP44,OUT017,1737.1539
FDC52,OUT018,2102.2834
FDI53,OUT010,370.87943
FDZ23,OUT046,3199.1033
NCT18,OUT013,3215.2173
FDR13,OUT046,1936.9775
FDB09,OUT010,293.6173
FDZ60,OUT013,1531.5328
FDB11,OUT046,3672.123
FDC10,OUT018,1540.1644
FDW56,OUT035,3655.6396
FDK14,OUT027,2489.3865
DRE27,OUT027,2337.3386
FDA38,OUT017,3301.1492
FDT11,OUT045,2914.3308
FDP15,OUT035,4786.671
FDV27,OUT035,1218.3353
FDS36,OUT027,2804.173
FDY40,OUT027,1333.5385
NCF19,OUT049,818.1719
FDF53,OUT045,3112.8574
FDS14,OUT027,3958.3926
FDE56,OUT046,1167.375
FDZ19,OUT035,2819.896
FDZ46,OUT013,1765.1912
FDR16,OUT046,3931.3882
FDG29,OUT018,445.58588
NCE30,OUT017,3391.5105
FDZ40,OUT046,910.87274
FDG58,OUT018,2191.9011
DRH03,OUT013,1440.2935
FDZ47,OUT045,1367.5647
FDV04,OUT018,2351.4126
FDZ10,OUT018,1851.3234
FDG46,OUT017,1956.2144
NCF07,OUT045,1547.9277
FDY44,OUT035,3380.372
FDB21,OUT013,3911.0771
FDS20,OUT035,3434.5718
FDS49,OUT049,1396.0209
FDX55,OUT027,5814.276
NCQ02,OUT018,2881.706
FDR25,OUT013,5032.3823
DRG39,OUT045,936.65
FDB46,OUT046,3436.593
NCC30,OUT018,2595.5664
FDE58,OUT035,2207.0508
FDC05,OUT019,582.09454
FDY15,OUT046,2454.827
FDG14,OUT046,2520.1433
FDL08,OUT049,3851.6646
FDQ47,OUT013,677.9094
FDN12,OUT035,1892.3569
FDW10,OUT013,2379.5247
FDD02,OUT035,2040.2203
FDX35,OUT010,656.1523
FDT35,OUT046,2639.018
DRN47,OUT019,517.84174
FDB11,OUT010,564.035
FDN20,OUT045,2698.414
FDB59,OUT035,3054.13
FDJ58,OUT045,2813.1458
FDU60,OUT046,2574.885
FDS03,OUT049,1157.8367
FDU40,OUT019,379.98578
DRH15,OUT049,840.51904
FDD04,OUT027,4103.1777
FDQ01,OUT046,3614.9224
FDF28,OUT035,2180.508
FDD22,OUT010,282.07706
FDY19,OUT046,1912.3512
FDN33,OUT035,1543.4641
FDV36,OUT035,2169.763
FDW01,OUT010,339.63046
FDJ28,OUT049,3376.096
FDB17,OUT035,3279.5996
FDM40,OUT049,2175.775
FDV46,OUT045,2041.0143
FDQ44,OUT049,2071.8787
NCD42,OUT046,634.6827
DRH37,OUT046,2620.9705
FDR10,OUT018,2476.8774
NCD06,OUT027,1300.0331
FDI53,OUT046,2766.9526
FDG16,OUT035,3699.5408
DRB25,OUT046,1574.2651
FDY09,OUT046,2746.2788
FDX48,OUT045,2353.2754
FDC03,OUT010,543.9974
FDT47,OUT035,2001.445
FDW44,OUT027,4239.5566
FDT24,OUT017,1274.9995
FDT12,OUT019,906.9908
NCS38,OUT035,2022.5409
FDO39,OUT035,3516.8457
FDA13,OUT046,734.13586
FDO48,OUT035,4086.9685
DRJ01,OUT017,2436.987
FDD53,OUT018,403.5097
NCT05,OUT049,4053.2363
FDQ51,OUT045,790.96
FDU60,OUT013,2623.5227
FDC59,OUT046,950.3584
FDP36,OUT035,948.7914
NCM19,OUT017,1844.7727
FDL16,OUT035,785.0051
FDE50,OUT018,2689.041
NCR18,OUT013,723.97107
NCD30,OUT035,1712.0498
FDH31,OUT013,1746.1904
FDD56,OUT019,436.18326
FDC47,OUT049,4074.143
FDZ21,OUT045,1545.3414
FDM01,OUT049,1698.2418
FDF24,OUT013,1241.9651
FDW23,OUT017,549.66095
FDY52,OUT018,892.7615
DRH37,OUT027,4436.1567
DRO47,OUT027,2927.6096
FDR25,OUT049,4501.3003
FDQ24,OUT027,6783.3433
DRJ51,OUT018,3666.2012
NCU06,OUT035,4212.757
NCV18,OUT018,1295.1713
NCC06,OUT027,3302.1082
FDZ01,OUT018,1455.765
FDT14,OUT017,2087.7847
FDD11,OUT019,345.80954
FDN09,OUT017,3823.8635
NCO18,OUT010,595.0918
FDZ50,OUT045,3181.37
FDS44,OUT013,3971.85
FDI36,OUT045,2945.4282
FDA26,OUT010,435.05243
NCY53,OUT049,1981.6688
FDF32,OUT049,3230.4624
FDF59,OUT010,313.14352
FDB20,OUT046,1423.2603
DRH11,OUT035,982.9992
FDT03,OUT049,1664.9276
NCH06,OUT035,3982.3416
FDR55,OUT049,3307.7634
FDI10,OUT035,3120.7114
FDZ12,OUT045,2217.4917
FDM12,OUT049,3216.001
DRB25,OUT045,1370.4213
NCS41,OUT013,3018.0269
NCT53,OUT049,2821.6846
NCD55,OUT013,618.3556
FDY08,OUT049,2220.9346
NCP55,OUT049,960.09265
FDA33,OUT013,2499.412
FDQ33,OUT013,2648.8354
FDE45,OUT027,5057.545
FDT26,OUT013,1976.7826
NCV53,OUT049,4958.8496
FDK60,OUT027,2738.3245
NCJ29,OUT046,1201.9128
FDI15,OUT045,4559.5503
FDX21,OUT013,1758.3456
FDV49,OUT019,516.6413
DRO59,OUT046,1276.0454
FDZ14,OUT045,1956.3324
FDP32,OUT027,3499.5247
FDC33,OUT017,3017.6758
FDT14,OUT010,338.7706
NCN54,OUT027,2442.4792
FDR57,OUT027,3287.8496
DRK12,OUT046,561.7909
FDX52,OUT049,3194.8948
FDX08,OUT010,462.51566
FDP10,OUT010,167.28217
NCP50,OUT045,1147.6869
NCL06,OUT013,4083.3538
FDP25,OUT013,3741.553
FDE53,OUT013,1747.3193
FDL27,OUT017,1167.2971
FDC35,OUT049,3581.8425
DRJ47,OUT010,404.2684
FDD16,OUT018,993.5215
NCN42,OUT049,2561.7854
FDC38,OUT027,3467.8037
NCO07,OUT045,2777.2085
FDQ20,OUT049,662.10626
FDI32,OUT046,1811.5054
FDN20,OUT010,337.317
DRJ51,OUT027,6670.45
FDU08,OUT045,1538.7816
DRN37,OUT019,359.61063
FDD05,OUT010,340.33932
FDW15,OUT046,2450.0066
FDI52,OUT046,1897.2555
DRM11,OUT049,4102.14
NCO06,OUT045,486.5253
FDU38,OUT049,3253.4163
FDU59,OUT018,2298.5913
FDJ10,OUT046,2497.39
FDM13,OUT049,1951.8033
NCJ30,OUT019,252.8595
FDM45,OUT018,1867.5209
FDP36,OUT045,898.485
NCD30,OUT010,153.24634
FDN48,OUT017,1539.1155
FDY32,OUT049,2837.9065
FDU47,OUT046,2201.552
FDF17,OUT019,543.19336
FDP34,OUT017,2671.6926
FDA47,OUT049,2702.7468
DRD27,OUT027,2481.3105
FDW38,OUT045,953.29596
FDZ15,OUT019,370.47855
FDZ03,OUT027,5569.1094
NCN19,OUT049,3166.275
FDG02,OUT035,2999.2012
FDS31,OUT035,3321.1162
FDW43,OUT019,892.9923
FDZ47,OUT010,142.90979
FDO57,OUT017,2496.1301
NCL07,OUT013,648.8577
NCV42,OUT013,1843.6969
FDP40,OUT017,1855.89
FDP48,OUT019,629.34875
FDH21,OUT017,2756.2178
NCP02,OUT049,1080.5627
FDK24,OUT049,768.419
FDC41,OUT045,1172.3219
FDF08,OUT017,1506.9382
FDO49,OUT017,916.6287
FDS56,OUT027,6619.605
FDX46,OUT018,665.04675
FDQ07,OUT013,3051.4026
FDC32,OUT010,143.19089
FDT21,OUT019,149.87668
FDG58,OUT045,2367.4595
FDW14,OUT049,1318.3226
DRA12,OUT027,3256.4531
FDV27,OUT013,1092.4757
DRD25,OUT013,1774.4801
DRF48,OUT027,4376.3105
FDX24,OUT017,1529.4183
DRJ51,OUT046,3906.1816
FDE45,OUT045,3046.9211
FDE14,OUT046,1706.8984
FDG53,OUT045,1954.162
FDT08,OUT046,2437.5298
DRC27,OUT027,5999.225
FDG20,OUT035,2849.0671
FDC21,OUT046,1701.9741
FDV31,OUT018,2536.0322
FDB58,OUT045,2076.2124
FDV23,OUT046,1951.7755
FDA25,OUT019,218.12434
FDC15,OUT046,2407.7827
FDU47,OUT049,1997.996
FDE23,OUT013,806.5724
FDS08,OUT013,2606.9927
FDW03,OUT027,2673.0273
FDJ60,OUT018,2296.6282
FDM34,OUT017,2212.8708
FDW33,OUT013,1678.7446
FDZ40,OUT013,884.452
FDE33,OUT018,919.07153
NCC06,OUT010,330.1483
FDU11,OUT046,1955.7292
FDL44,OUT017,2638.4514
NCZ29,OUT017,2098.5315
FDG28,OUT010,896.46155
FDL12,OUT018,674.0639
FDD52,OUT017,1749.9354
FDO15,OUT013,1042.2544
NCN29,OUT027,1401.4071
FDW36,OUT013,1448.6063
FDB21,OUT046,3667.901
FDZ28,OUT013,1857.0662
FDY10,OUT035,1962.4445
DRG39,OUT017,876.3976
FDN28,OUT013,1589.4928
FDV15,OUT035,1901.0925
DRI13,OUT035,3812.363
FDH20,OUT046,1491.3053
FDY51,OUT013,3588.34
FDE16,OUT013,3810.4148
FDX40,OUT018,470.2252
FDC48,OUT018,957.04755
FDS14,OUT046,2412.832
FDX56,OUT017,4272.792
FDI10,OUT046,3025.7131
FDI14,OUT013,2284.214
DRM48,OUT013,740.561
NCH07,OUT027,4177.734
FDY26,OUT013,3867.0159
FDD02,OUT027,3060.25
FDM12,OUT046,3354.167
DRF01,OUT010,267.54587
FDV36,OUT046,1976.9279
DRI59,OUT013,3918.8103
FDV03,OUT018,2210.081
FDO39,OUT017,3373.1533
NCB07,OUT018,2687.364
FDH38,OUT027,2998.5637
FDZ13,OUT035,916.028
NCZ30,OUT046,2048.0876
NCA06,OUT035,587.2277
FDB04,OUT049,1205.4408
FDN50,OUT013,1576.8551
NCG06,OUT049,3910.245
NCY17,OUT018,471.93518
FDC23,OUT046,2847.2288
FDK33,OUT049,3193.7507
FDR03,OUT049,3705.036
FDZ07,OUT045,1092.2644
FDO38,OUT013,1191.445
FDS59,OUT046,1781.1161
DRM11,OUT019,590.23883
FDX52,OUT027,5353.85
DRJ35,OUT018,718.7584
NCP53,OUT046,3807.249
FDW15,OUT019,403.86044
DRI47,OUT045,2385.1946
DRZ11,OUT035,1948.6821
FDS02,OUT013,3041.0222
DRD49,OUT018,3737.8284
FDW38,OUT049,932.0592
FDR21,OUT019,430.35666
FDE40,OUT013,1052.4395
FDI02,OUT045,1772.3169
FDQ04,OUT045,576.8175
FDY14,OUT017,3813.9358
NCT54,OUT046,1391.4076
DRD25,OUT017,1837.9366
DRE01,OUT045,3934.806
FDJ12,OUT010,691.4572
NCZ05,OUT049,1736.0188
DRB25,OUT019,231.07338
NCC31,OUT045,2442.5286
FDM16,OUT045,1229.9369
DRG11,OUT049,1718.8584
FDV24,OUT027,3066.6355
FDV43,OUT046,641.7664
FDG05,OUT018,2191.3403
FDV23,OUT010,385.2646
FDI58,OUT018,1352.4526
FDQ11,OUT017,4388.088
FDC05,OUT027,5433.4165
FDF40,OUT013,3547.987
FDU02,OUT018,3310.2788
FDT32,OUT013,3035.3535
NCF06,OUT017,4475.58
FDT46,OUT013,731.2684
FDR58,OUT010,240.63905
FDY04,OUT046,2664.4795
FDT58,OUT045,2494.268
FDE46,OUT049,2112.1753
DRH11,OUT017,872.9131
DRI51,OUT046,2892.8748
FDC35,OUT017,3421.661
FDP45,OUT035,3359.177
FDC45,OUT017,2762.2332
FDU01,OUT045,3086.602
FDJ53,OUT010,304.85202
FDJ46,OUT017,2788.89
FDX07,OUT013,3128.8604
NCI30,OUT049,3458.5847
FDE47,OUT027,3159.572
FDV48,OUT045,1358.2026
FDN16,OUT019,282.73483
FDM52,OUT013,2669.282
FDA32,OUT027,5409.751
FDH05,OUT017,4051.2664
FDW25,OUT010,257.4343
FDQ09,OUT046,1913.2355
NCM17,OUT010,68.12959
DRM59,OUT046,2360.0051
FDV47,OUT027,2610.299
DRE15,OUT035,1286.3405
FDS25,OUT010,272.2391
NCZ05,OUT018,1427.7217
NCV05,OUT019,314.8216
DRM37,OUT046,3331.6267
FDV58,OUT027,6051.2563
FDN22,OUT027,5974.635
NCO06,OUT049,679.6897
FDT56,OUT019,111.36756
FDM02,OUT013,1297.529
FDA09,OUT046,3075.866
NCC06,OUT035,2262.2136
NCL54,OUT049,3047.6924
NCB55,OUT017,903.5335
FDB12,OUT017,1768.6674
NCA54,OUT049,3251.4019
NCS38,OUT049,2145.7368
FDC02,OUT049,4290.234
FDK44,OUT019,302.3718
FDE16,OUT035,4070.6284
NCS05,OUT035,2381.7659
FDZ59,OUT045,2694.363
FDI20,OUT017,3852.6208
FDQ14,OUT046,2500.6194
FDF53,OUT017,3242.499
FDW25,OUT017,1543.7555
NCQ43,OUT010,202.98895
FDX52,OUT013,2980.1743
FDE28,OUT045,3944.731
FDN15,OUT017,2316.1938
FDO28,OUT017,1852.1335
FDQ33,OUT045,2490.3132
FDM22,OUT010,138.65602
FDJ03,OUT017,845.4316
FDI16,OUT045,898.6795
FDI09,OUT027,7019.2266
FDX55,OUT013,3614.4783
FDS23,OUT027,3345.194
DRC12,OUT045,3136.841
FDH41,OUT049,3337.8713
FDN01,OUT013,2761.74
FDV55,OUT045,2412.5125
NCJ19,OUT013,866.26416
NCY29,OUT010,139.82182
FDP03,OUT018,1809.9731
FDZ52,OUT045,1629.4116
FDH31,OUT010,383.4903
FDQ19,OUT018,3911.7263
FDS15,OUT035,1795.1394
FDN32,OUT017,3175.4597
FDH32,OUT049,1476.0392
FDF33,OUT017,1820.8317
FDJ22,OUT046,2818.674
FDG56,OUT010,126.555984
FDC05,OUT046,3130.4685
FDK09,OUT013,3927.649
NCV29,OUT045,2674.1047
NCC43,OUT019,408.8683
NCA42,OUT049,2777.2188
FDC10,OUT046,1893.6798
FDC16,OUT013,1263.0118
NCL17,OUT013,2243.3677
FDA51,OUT035,1911.2604
FDW01,OUT017,2565.9626
NCF30,OUT045,2048.355
FDN49,OUT013,610.80975
FDY20,OUT045,1396.6467
FDC15,OUT045,2370.4292
FDY24,OUT046,965.7334
NCG43,OUT017,1615.7332
FDA48,OUT013,3617.8462
NCF55,OUT017,720.95
FDL38,OUT049,1474.6005
NCQ29,OUT018,3275.0703
FDC34,OUT017,2727.8003
FDP36,OUT027,1687.1636
FDN50,OUT010,264.68527
FDO23,OUT049,1461.5934
FDT56,OUT013,878.6209
FDT13,OUT027,5363.2495
FDZ03,OUT013,3193.715
FDQ03,OUT010,479.83154
FDU44,OUT045,2619.58
FDD03,OUT049,4493.719
NCH30,OUT013,1712.6725
FDS60,OUT010,294.56262
FDG08,OUT046,3100.6506
FDX38,OUT017,828.52875
FDD22,OUT017,1884.7363
FDW51,OUT013,3557.1975
FDL09,OUT017,2551.6082
FDZ60,OUT045,1481.71
NCH07,OUT046,2650.733
NCQ41,OUT049,3473.0645
FDW04,OUT049,2086.5256
FDI08,OUT027,6339.1626
FDR19,OUT019,467.1482
FDV13,OUT046,1360.7274
FDB52,OUT017,3649.772
FDZ48,OUT027,2829.558
NCO14,OUT049,716.3321
FDZ50,OUT013,3427.206
FDN27,OUT019,191.24986
FDQ60,OUT013,1958.2175
FDR49,OUT017,786.00446
DRJ35,OUT027,1808.1559
DRI49,OUT017,1478.5657
FDB47,OUT017,4074.1223
FDP37,OUT010,305.7474
FDR26,OUT049,2396.7869
FDY31,OUT019,340.36517
FDC11,OUT045,1324.8341
DRP47,OUT035,4194.9155
NCY54,OUT018,2546.5222
FDR27,OUT046,2210.2747
FDQ21,OUT019,224.31978
NCQ29,OUT035,3326.67
FDJ02,OUT046,2515.566
FDE21,OUT018,1652.7074
FDM39,OUT046,3085.175
FDZ01,OUT017,1867.9951
NCB19,OUT018,1223.3885
FDU03,OUT046,2851.9802
FDP27,OUT049,3464.9814
DRF01,OUT045,2193.7136
FDM03,OUT049,1785.0435
FDV01,OUT046,2232.4275
FDS16,OUT046,2500.349
FDO45,OUT035,1492.1821
NCX06,OUT035,3389.569
FDP13,OUT046,694.3703
NCR38,OUT018,3508.7634
FDA01,OUT013,753.4675
FDT26,OUT017,1968.0378
FDD44,OUT027,6459.8667
FDB26,OUT013,858.3354
FDP45,OUT019,565.38513
NCP55,OUT046,833.37054
FDT23,OUT017,1323.8317
FDO51,OUT045,645.45557
FDA44,OUT046,829.483
NCJ31,OUT018,3288.2942
FDX37,OUT045,1425.449
NCD18,OUT049,3850.4224
FDN40,OUT027,3299.0874
FDL33,OUT017,3091.299
DRF48,OUT035,2820.3865
FDW08,OUT035,1583.3416
FDX39,OUT018,3016.3918
FDB38,OUT049,2798.1775
FDY46,OUT018,2941.3457
NCB06,OUT049,2827.9097
FDA34,OUT035,3283.63
FDA35,OUT045,2031.4603
FDQ07,OUT035,3708.2566
FDU32,OUT045,1894.3456
FDU26,OUT013,2021.2225
FDU13,OUT010,432.75986
FDO09,OUT035,3870.8418
FDW03,OUT019,262.43777
FDB38,OUT013,2562.5469
FDL26,OUT010,311.934
NCN43,OUT045,2089.0908
FDH08,OUT045,4030.377
NCC31,OUT019,379.44028
FDH14,OUT035,2228.3203
FDL40,OUT017,1637.3453
FDD20,OUT035,2327.5244
NCV53,OUT035,5391.632
FDD16,OUT045,953.57336
FDP24,OUT035,2007.6425
FDQ25,OUT045,2929.2131
FDM38,OUT035,939.3883
NCT18,OUT010,465.0621
FDM34,OUT049,2029.562
DRH37,OUT010,427.15607
NCE07,OUT013,2148.3323
FDG12,OUT013,2069.7607
FDB59,OUT010,470.06174
FDS10,OUT018,2705.9446
FDN21,OUT010,515.187
FDM02,OUT045,1331.4036
FDO44,OUT049,1834.6565
NCN17,OUT017,1706.891
FDH16,OUT018,1287.3213
FDL44,OUT046,2587.991
FDY47,OUT017,2060.3118
DRI39,OUT046,995.2876
NCX54,OUT018,1485.8293
FDE59,OUT046,655.93097
FDO46,OUT045,2831.4807
DRE13,OUT046,1429.4154
FDW14,OUT013,1408.0555
FDF35,OUT046,1562.9733
FDO50,OUT019,218.1713
DRF49,OUT017,1895.1587
FDT60,OUT049,1990.729
FDP38,OUT045,622.67566
FDA31,OUT027,4653.14
FDY52,OUT010,2.7218237
FDD03,OUT027,6189.3887
FDN52,OUT018,1238.629
FDU20,OUT010,387.94604
FDD22,OUT035,1871.858
NCB55,OUT019,133.38889
FDN27,OUT045,1382.8652
FDD16,OUT013,1503.2871
FDW48,OUT046,1058.7454
DRN35,OUT045,600.391
FDX25,OUT049,3154.556
DRD49,OUT049,3622.6292
FDE21,OUT019,355.94974
FDN44,OUT035,3003.5427
DRC01,OUT049,775.8015
NCK30,OUT046,3457.805
FDU39,OUT013,938.5379
FDB49,OUT013,1412.0004
FDS12,OUT045,1966.3676
FDR57,OUT018,2316.0322
FDX22,OUT027,6212.1675
FDC60,OUT013,1712.0432
NCE42,OUT049,3444.4653
NCK42,OUT049,3238.8755
DRE01,OUT017,3717.6802
FDE57,OUT018,1942.3215
DRK59,OUT019,454.74768
FDB10,OUT027,5450.9434
FDQ25,OUT046,2765.3196
FDY26,OUT017,4136.986
FDG28,OUT049,3958.1758
FDM14,OUT049,1730.5165
NCH29,OUT049,1643.2621
FDD48,OUT049,1998.778
FDC17,OUT045,3603.1687
DRH49,OUT027,2127.4434
FDN44,OUT018,2528.2534
FDC29,OUT045,1873.1449
DRK01,OUT019,212.02219
FDD48,OUT017,2021.1472
FDB59,OUT013,2873.3887
FDY45,OUT010,549.3788
FDX60,OUT035,1335.1409
FDT09,OUT010,395.4077
DRB24,OUT018,2278.2253
FDL13,OUT035,3546.2908
FDN16,OUT035,1820.1224
FDK57,OUT013,1988.2229
FDO22,OUT027,2350.4854
FDC57,OUT010,453.29218
FDZ13,OUT027,1522.7994
FDW27,OUT013,2399.8352
FDX10,OUT049,678.72314
FDY08,OUT018,1668.9542
FDA49,OUT017,1375.8157
FDC32,OUT018,1171.9039
FDO04,OUT035,941.7588
NCZ54,OUT013,2675.3464
FDY40,OUT045,822.95764
FDW36,OUT045,1441.4788
FDE11,OUT017,3250.3745
DRE37,OUT045,3261.8525
NCK19,OUT017,3130.2366
FDT19,OUT035,2993.1228
FDE56,OUT045,1171.8085
FDZ57,OUT010,203.51604
FDB35,OUT035,1598.6118
FDF09,OUT010,66.479645
FDO34,OUT046,2923.0044
FDA55,OUT046,3651.0896
NCM18,OUT035,1036.4742
FDJ20,OUT019,232.13173
DRQ35,OUT019,294.11432
FDG02,OUT013,2819.4172
NCU29,OUT018,2142.3032
FDL27,OUT027,1608.8774
NCA54,OUT035,3141.34
FDJ32,OUT035,1098.7146
FDB21,OUT019,645.9747
FDR46,OUT035,2610.3176
FDZ32,OUT046,1716.6448
DRF36,OUT017,3371.0522
NCU54,OUT017,3655.9404
NCI31,OUT017,665.7333
DRA59,OUT035,3179.9553
NCC55,OUT045,564.16437
FDE44,OUT018,627.1111
NCN26,OUT018,1842.725
FDC11,OUT049,1330.0825
FDV24,OUT035,2038.4326
FDR40,OUT019,136.24165
NCQ17,OUT049,2811.4
FDC46,OUT045,3237.483
NCM18,OUT046,1194.025
FDK16,OUT046,1547.4977
FDI28,OUT017,1287.2247
FDS11,OUT018,3354.7053
DRD13,OUT046,991.4867
FDL36,OUT035,1590.301
FDI27,OUT013,776.2616
FDJ53,OUT019,270.5678
FDS44,OUT045,3844.3198
FDE28,OUT046,3626.4946
FDQ33,OUT018,2291.6162
FDB37,OUT017,4427.8726
FDQ31,OUT045,1289.9961
NCQ05,OUT046,2466.361
FDE10,OUT013,2135.3142
FDF38,OUT017,710.51776
FDE50,OUT019,540.76135
DRG37,OUT010,370.77286
NCH06,OUT049,4463.093
FDY14,OUT045,4208.4956
FDO27,OUT017,1614.5487
FDQ19,OUT049,4592.8306
FDZ26,OUT019,84.34655
FDN51,OUT013,5228.8506
FDK20,OUT035,2298.7317
FDD40,OUT018,2946.8396
DRI25,OUT018,746.5166
FDH56,OUT017,1927.7505
FDI36,OUT027,5685.8228
DRH11,OUT018,560.9802
NCV18,OUT017,1564.9031
DRI01,OUT049,3046.2883
DRE48,OUT049,3103.8481
FDS51,OUT035,1175.1434
FDM38,OUT017,902.3012
FDB60,OUT027,5623.929
FDY58,OUT035,3884.8315
FDY22,OUT045,2225.4229
FDF11,OUT027,6591.696
FDZ51,OUT035,1528.2885
FDQ45,OUT017,3197.7913
FDF17,OUT035,2857.8513
NCF31,OUT027,3546.4465
FDA37,OUT013,1769.9196
FDO51,OUT046,707.0331
FDF34,OUT013,2506.8916
FDD57,OUT018,1271.3984
FDO37,OUT046,3949.6548
FDR49,OUT049,806.8851
FDS39,OUT049,2229.3694
FDI48,OUT027,1735.6786
DRM35,OUT049,3107.676
FDV57,OUT035,3163.5664
FDZ55,OUT013,2599.9165
FDI28,OUT035,1358.0764
FDS21,OUT045,987.846
FDT34,OUT013,1730.9717
DRI25,OUT035,964.72156
FDT47,OUT010,594.9628
DRH39,OUT045,1099.153
NCD54,OUT045,2073.9692
FDU16,OUT027,2274.6824
NCW29,OUT045,1969.0416
FDV25,OUT027,6243.2627
FDM56,OUT035,1704.757
FDZ04,OUT027,1766.733
FDG59,OUT019,8.005535
FDI56,OUT045,1307.3159
FDS33,OUT035,1468.6294
FDC23,OUT049,2922.1287
FDT11,OUT049,3203.5269
FDG17,OUT045,4134.512
FDZ44,OUT045,1613.3114
FDJ52,OUT013,2620.4988
DRI23,OUT046,2534.7502
DRE15,OUT010,191.89183
NCF07,OUT013,1669.1825
NCR29,OUT049,989.33
FDE44,OUT019,115.90863
FDT23,OUT035,1455.1195
NCG06,OUT017,3490.0774
NCU41,OUT010,570.67615
FDH46,OUT017,1717.6241
FDV31,OUT013,2960.6204
NCT41,OUT027,3992.0825
FDE22,OUT027,4264.6787
FDC26,OUT045,1619.545
DRF51,OUT017,782.16705
NCY53,OUT019,284.77927
FDY21,OUT017,3076.2324
FDL27,OUT013,1090.5692
FDZ34,OUT049,3304.082
NCF43,OUT010,277.2903
FDC21,OUT035,1733.7296
FDL26,OUT013,2504.803
FDT25,OUT010,257.46326
NCR30,OUT046,1074.8783
DRL23,OUT019,211.73152
NCR05,OUT049,3071.6433
NCE19,OUT018,662.4199
FDY07,OUT035,718.48224
FDB10,OUT017,3653.1802
FDP57,OUT013,1730.1141
FDU48,OUT019,283.13733
FDH48,OUT035,1423.5895
